word_en,class_en,word_ru,class_ru
,,каучука,растение
,,каучукам,растение
,,каучуками,растение
,,каучуках,растение
,,каучуке,растение
,,каучуки,растение
,,каучуков,растение
,,каучуком,растение
,,каучуку,растение
,,каучукового,растение
,,каучуковом,растение
,,каучуковому,растение
,,каучуковые,растение
,,каучуковый,растение
,,каучуковым,растение
,,каучуковыми,растение
,,каучуковых,растение
,,каучуконос,растение
,,каучуконоса,растение
,,каучуконосам,растение
,,каучуконосами,растение
,,каучуконосах,растение
,,каучуконосе,растение
,,каучуконосов,растение
,,каучуконосом,растение
,,каучуконосу,растение
,,каучуконосы,растение
,,льна,растение
,,льнам,растение
,,льнами,растение
,,льнах,растение
,,льне,растение
,,льнов,растение
,,льном,растение
